"name","num_library","create_date","area","is_fenxiao","type_name","school_nature_name","address","content"
"天津美术学院","20万","1906","177","2","艺术类","公办","天津市河北区天纬路4号","天津美术学院前身为北洋女师范学堂，1906年由近代著名教育家傅增湘先生创办，是我国最早的公立高等学府之一，1959年发展为河北美术学院，成为独立建制的高等美术院校，1980年正式定名为天津美术学院，是一所学科专业齐全、实力雄厚的专业型高等美术院校，为我国独立设置的八所美术学院之一，为国家级人才培养模式创新实验区。学校现有天纬路、志成路两个校区，校"
"天津中医药大学","162万","1958","2600","2","医药类","公办","天津市静海区团泊新城西区鄱阳湖路10号","天津中医药大学始建于1958年，原名天津中医学院。2006年更名为天津中医药大学。2017年，学校进入世界一流大学和一流学科建设高校行列。2020年，学校成为天津市人民政府、教育部、国家中医药管理局共建高校。2022年，学校成为第二轮“双一流”建设高校。学校是原国家教委批准的唯一一所中国传统医药国际学院，是世界中医药学会联合会教育指导委员会主任委员单位。学校"
"天津体育学院","30万","1958","1116","2","体育类","公办","团泊校区：天津市静海区团泊新城西区东海道16号,河西校区：天津市河西区卫津南路51号","天津体育学院成立于1958年8月。当时，根据中共河北省委“10-15年普及高等教育的方针和适应教育、体育事业发展的需要”，并为准备1959年9月在北京举行的中华人民共和国第一届运动会，河北省人民委员会决定在河北省省会天津市，由原天津体育学校、石家庄师范学院体育系合并，同时在全省抽调优秀运动员，组建天津体育学院。学院的任务是培养运动员、教练员和部分高中"
"天津音乐学院","7万","1958","140","2","艺术类","公办","天津市河东区十四经路9号","天津音乐学院建于1958年，是全国首批有硕士学位和学士学位授予权的院校之一。天津音乐学院首任院长为著名音乐教肓家、理论家缪天瑞。经过六十多年的建设，学院已经发展成为培养音乐、舞蹈、戏剧、影视专门人才的重要高等艺术教育学府。现拥有艺术学理论、音乐与舞蹈学、戏剧与影视学3个一级学科，1个专业硕士（MFA）授权点，音乐与舞蹈学、戏剧与影视学为市级重"
"天津城建大学","75万","1978","893","2","综合类","公办","天津市西青区津静路26号","天津城建大学是天津市属普通高等学校，始建于1978年，前身为天津大学第四分校，依托天津大学开办本科教育；1979年，更名为天津大学建筑分校，1987年，更名为天津城市建设学院，2013年，更名为天津城建大学。在44年的办学历程中，学校坚持和加强党对学校工作的全面领导，全面贯彻党的教育方针，始终坚持社会主义办学方向，以立德树人为根本任务，以“发展城市科学，"
"天津职业技术师范大学","90万","1979","840","2","师范类","公办","天津市河西区大沽南路1310号","天津职业技术师范大学是教育部与天津市人民政府共建高校、人力资源和社会保障部与天津市人民政府共建高校，天津市高水平特色大学建设高校。学校的发展始终得到了党和国家领导人的亲切关怀和大力支持。2017年9月8日，时任国务院总理李克强来校考察，对学校办学特色和办学成效给予充分肯定，希望学校不仅培养高素质“工匠之师”，也要培养大批“中国制造卓越雕塑"
"天津农学院","67万","1976","1292","2","农林类","公办","东校区：天津市西青区津静路22号,西校区：天津市西青区津同路19号,蓟州校区：天津市蓟州区五百户镇青池1村","天津农学院始建于1976年。2001年经天津市政府批准，天津市城乡经济学校并入天津农学院。1982年获学士学位授予权，2006年获硕士学位授予权。1996年首批通过国家教委本科教学合格评价，2007年在教育部进行的本科教学工作水平评估中获得“优秀”。学校以农科为主体，农学、工学、管理学、理学、经济学、文学、艺术学协调发展。经过多年的办学实践，形成了紧贴区域经济社"
"福州大学","310万","1958","2550","2","理工类","公办","福建省福州市福州大学城乌龙江北大道2号","福州大学是国家“双一流”建设高校、国家“211工程”重点建设大学、福建省人民政府与国家教育部共建高校。学校创建于1958年，现已发展成为一所以工为主、理工结合，理、工、经、管、文、法、艺等多学科协调发展的重点大学。建校以来，一代代福大人秉承“明德至诚，博学远志”校训，践行以张孤梅同志为代表的艰苦奋斗的创业精神、以卢嘉锡先生为代表的严谨求实的"
"华南师范大学","320万","1933","5328","2","师范类","公办","石牌校区：广东省广州市天河区中山大道西55号,大学城校区：广东省广州市番禺区广州大学城外环西路378号,南海校区：广东省佛山市南海区桃园东路,汕尾校区：广东省汕尾市城区马宫街道香江大道西55号","华南师范大学是国家“双一流”建设高校、“211工程”重点建设大学、广东省和教育部共建高校及广东高水平大学建设高校。现有“三校区四校园”，包括广州校区石牌校园、大学城校园，佛山校区南海校园和汕尾校区滨海校园，总占地面积5328亩。学校设4个学部、42个学院、14个研究院（中心），1个书院。华南师范大学创办于1933年，师范教育史可溯源至1921年创建的广州市立"
"西南财经大学","232万","1925","2300","2","财经类","公办","光华校区：四川省成都市光华村街55号,柳林校区：四川省成都市温江区柳台大道555号","西南财经大学是教育部直属的国家“211工程”和“985工程”优势学科创新平台建设的全国重点大学，也是国家首批“双一流”建设高校。学校坐落于中国历史文化名城——“天府之国”成都，有光华、柳林两校区，辖地2300余亩。校园湖光柳影，芳草绿树，翩翩学者，蔚为大观，是著名的“园林式院校”，实乃读书治学的理想园地。学校始于1925年在上海创建的光华大学。1938年"
"厦门大学","460万","1921","9700","2","综合类","公办","福建省厦门市思明区思明南路422号","厦门大学（XiamenUniversity），简称厦大(XMU)，由著名爱国华侨领袖陈嘉庚先生于1921年创办,是中国近代教育史上第一所华侨创办的大学。在建校100周年之际，中共中央总书记、国家主席、中央军委主席习近平向学校发来贺信。贺信指出，厦门大学是一所具有光荣传统的大学。100年来，学校秉持爱国华侨领袖陈嘉庚先生的立校志向，形成了“爱国、革命、自强、科学”的优良校风，"
"四川大学","700万","1896","7050","2","综合类","公办","望江校区：四川省成都市一环路南一段24号,华西校区：四川省成都市人民南路三段17号,江安校区：四川省成都市双流区川大路","岷峨挺秀，锦水含章。巍巍学府，德渥群芳。四川大学是教育部直属全国重点大学，是国家布局在中国西部的重点建设的高水平研究型综合大学，是国家“双一流”建设高校(A类)。四川大学地处中国历史文化名城——“天府之国”的成都，有望江、华西和江安三个校区，占地面积7050亩，校舍建筑面积282.18万平方米。学校正与眉山市合作共建四川大学眉山校区。校园环境幽雅、"
